,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
"[0, 11, 2]",0.0,0.0,-0.0017246746031746025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[2, 2, 14]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030123027777777768,0.0
"[0, 6]",0.0,0.0,0.0,0.0,0.0,0.0,-0.00047619047619047673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 6, 13]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038095238095238095,0.0,0.0
"[6, 3]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[6, 3, 11]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023809523809523837,0.0,0.0,0.0,0.0
"[10, 10, 5]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[4, 6]",0.0,0.0,0.0,0.0,0.0,0.0,0.00023785714285714312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[4, 6, 6]",0.0,0.0,0.0,0.0,0.0,0.0,0.00023809523809523837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 10]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 10, 15]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023809523809523816
"[6, 7, 15]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030952380952380953
"[1, 8]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 8, 8]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[3, 3, 8]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004521666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[4, 7, 7]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[3, 3, 10]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000714285714285714,0.0,0.0,0.0,0.0,0.0
"[5, 5, 5]",0.0,0.0,0.0,0.0,0.0,0.0004761904761904756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[2, 2, 9]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011904761904761908,0.0,0.0,0.0,0.0,0.0,0.0
"[9, 9, 5]",0.0,0.0,0.0,0.0,0.0,-0.002142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[11, 11, 12]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007697267038834952,0.0,0.0,0.0
"[3, 3, 5]",0.0,0.0,0.0,0.0,0.0,0.00047619047619047673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[13, 13, 8]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[9, 11]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000714285714285715,0.0,0.0,0.0,0.0
"[9, 11, 11]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003333333333333334,0.0,0.0,0.0,0.0
"[1, 10, 11]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023809523809523837,0.0,0.0,0.0,0.0
"[11, 3]",0.0,0.0,0.0,0.000714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[11, 3, 3]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[10, 10, 12]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038076190476190475,0.0,0.0,0.0
"[11, 11, 13]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002142857142857143,0.0,0.0
"[4, 0]",-0.00023809523809523837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[4, 0, 12]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333333333333334,0.0,0.0,0.0
"[7, 7, 9]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019047619047619048,0.0,0.0,0.0,0.0,0.0,0.0
"[4, 0, 2]",0.0,0.0,0.00023809523809523837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[10, 10, 2]",0.0,0.0,-0.00023809523809523837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[4, 6, 0]",-0.00023809523809523837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 4, 1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[7, 7, 1]",0.0,-0.00047619047619047673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[8, 9]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047619047619047673,0.0,0.0,0.0,0.0,0.0,0.0
"[8, 9, 9]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[3, 7, 5]",0.0,0.0,0.0,0.0,0.0,0.0009523809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[8, 8, 6]",0.0,0.0,0.0,0.0,0.0,0.0,-0.0011904761904761908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[4, 5, 0]",-0.0011904761904761908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[7, 7, 13]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333327,0.0,0.0
"[4, 10]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001428571428571429,0.0,0.0,0.0,0.0,0.0
"[4, 10, 9]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001428571428571428,0.0,0.0,0.0,0.0,0.0,0.0
"[10, 10, 14]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002857142857142857,0.0
"[10, 10, 13]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002142857142857142,0.0,0.0
"[4, 13]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006425238095238095,0.0,0.0
"[4, 13, 13]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004759523809523803,0.0,0.0
"[7, 7, 10]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001428571428571428,0.0,0.0,0.0,0.0,0.0
"[6, 7, 9]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001428571428571429,0.0,0.0,0.0,0.0,0.0,0.0
"[6, 8]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[6, 8, 9]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[4, 3, 1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[3, 3, 3]",0.0,0.0,0.0,-0.0002941176470588236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[11, 11, 8]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00014705882352941124,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[11, 11, 3]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[11, 11, 10]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 8, 0]",-0.0010211158650013296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[10, 10, 9]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006568751155992572,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 7]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003756073691203824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 7, 14]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000460618123837363,0.0
"[0, 3, 1]",0.0,-0.010050179378155728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[3, 3, 4]",0.0,0.0,0.0,0.0,-0.0005604977411639645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[10, 10, 4]",0.0,0.0,0.0,0.0,-9.433962264150943e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[7, 2]",0.0,0.0,-0.00325242718446602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[7, 2, 9]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001941747572815533,0.0,0.0,0.0,0.0,0.0,0.0
"[2, 2, 7]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024271844660194166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[13, 3]",0.0,0.0,0.0,2.4271844660194163e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[13, 3, 3]",0.0,0.0,0.0,-2.4271844660194163e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[4, 7, 5]",0.0,0.0,0.0,0.0,0.0,-0.0018689320388349518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 4, 13]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004854368932038844,0.0,0.0
"[2, 2, 12]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001019417475728156,0.0,0.0,0.0
